"   ","ID","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","WDIRECT","WSPEED","APRESS","VOLTAGE","EQUSTATE","PM05N","PM1N","PM25N","PM10N","PMSTATE","COSTATE","NO2STATE","SO2STATE","O3STATE","ROWID"
"1172","20586758","XH808A416121601150","364.9","851.79","493.69","2160.62","11.34","16.72","27.31","15.55","2017/5/9 14:00:00","","","","13235.79","1","707.69","357.55","124.38","21.52","0","0","0","0","0","AAASkgAAEAACrTNAAh"
"1173","20590353","XH808A416121601150","359.4","843.33","543.97","2222.27","8.13","12.67","28.3","14.4","2017/5/9 15:00:00","","","","13248.97","1","494.6","247.93","87.8","16.13","0","0","0","0","0","AAASkgAAEAACsMYAAL"
"1174","20593990","XH808A416121601150","358.46","836.39","516.71","2297.89","10.75","16.5","29","14","2017/5/9 16:00:00","","","","13311.82","1","592.86","308.36","112.82","19.82","0","0","0","0","0","AAASkgAAEAACrHRAAG"
"1175","20597653","XH808A416121601150","359.3","846.7","443.8","1980.33","23.87","45.73","24.1","20.5","2017/5/9 17:00:00","","","","13334.87","1","1011.93","613.07","287.4","73.93","0","0","0","0","0","AAASkgAAEAACrnEAAR"
"1176","20601321","XH808A416121601150","361.45","821.66","425.9","1921.34","14.72","22.59","23.31","25","2017/5/9 18:00:00","","","","13376.38","1","748.59","422.07","166.14","30.66","0","0","0","0","0","AAASkgAAEAACrbMAAG"
"1177","20604592","XH808A416121601150","366.97","817.69","420.66","1898.76","16.62","24.83","22.59","26.28","2017/5/9 19:00:00","","","","13310.62","1","876.41","493.34","190.52","35.31","0","0","0","0","0","AAASkgAAEAACrjZAAe"
"1178","20608671","XH808A416121601150","378.83","815.93","406.1","1869.69","25.1","38.03","21.79","26.24","2017/5/9 20:00:00","","","","12884.45","1","1350.07","792.93","305.28","54.24","0","0","0","0","0","AAASkgAAEAACraUAAJ"
"1179","20612250","XH808A416121601150","376.83","739.37","511.07","1692.47","43.43","69.53","20.53","28.1","2017/5/9 21:00:00","","","","12719.77","1","1979.77","1199.97","488.3","96.8","0","0","0","0","0","AAASkgAAEAACq8+AAv"
"1180","20615575","XH808A416121601150","376.9","656.55","595.14","1479.34","46.97","77.07","18.86","32.34","2017/5/9 22:00:00","","","","12701.79","1","1883.52","1191.93","508.55","103.17","0","0","0","0","0","AAASkgAAEAACroHAAi"
"1181","20619168","XH808A416121601150","374.83","641.45","605.62","1395.45","47.59","78.9","17.41","34.9","2017/5/9 23:00:00","","","","12679.93","1","2089.03","1339.79","566.55","121.9","0","0","0","0","0","AAASkgAAEAACrOXAAc"
"1182","20622554","XH808A416121601150","374.2","650.87","632.47","1376.13","23.97","38.5","16.93","34.57","2017/5/10","","","","12677.33","1","1084.27","661.23","282.8","58.03","0","0","0","0","0","AAASkgAAEAACrpKAA0"
"1183","20626155","XH808A416121601150","394.3","783.07","343.83","1555.17","29.07","47.1","15.87","36.97","2017/5/10 1:00:00","","","","12670.73","1","1391","803.07","325.63","69.23","0","0","0","0","0","AAASkgAAEAACq7BAAO"
"1184","20629307","XH808A416121601150","386.8","681.03","481.2","1345.27","26.97","43.07","14.83","40.77","2017/5/10 2:00:00","","","","12630.8","1","1400","797.07","304.73","63.47","0","0","0","0","0","AAASkgAAEAACrTXAA9"
"1185","20631546","XH808A416121601150","388.87","655.53","523.6","1268","33.4","54.5","14.2","45.4","2017/5/10 3:00:00","","","","12610.77","1","1624.63","966.3","396.03","81.8","0","0","0","0","0","AAASkgAAEAACrMYAAa"
"1186","20634701","XH808A416121601150","395.67","657.83","583.97","1246.83","38.53","59.37","14","42.47","2017/5/10 4:00:00","","","","12598.5","1","1854.13","1046.37","394.67","78.5","0","0","0","0","0","AAASkgAAEAACrtLAA/"
"1187","20638781","XH808A416121601150","403.45","603.31","743.48","1150.07","45.55","65.38","14","40.79","2017/5/10 5:00:00","","","","12569.52","1","2624.03","1401.14","446.41","73.21","0","0","0","0","0","AAASkgAAEAACrwVAAE"
"1188","20642790","XH808A416121601150","411.62","602.03","703.21","1141.93","58.17","89.45","14","44.72","2017/5/10 6:00:00","","","","12555.48","1","3037.24","1698.14","592.1","113.79","0","0","0","0","0","AAASkgAAEAACr1QAA1"
"1189","20648141","XH808A416121601150","405.97","553.79","763.83","1063.9","47.66","69.31","14","44.69","2017/5/10 7:00:00","","","","12570.03","1","2550.83","1407.07","469.41","83.31","0","0","0","0","0","AAASkgAAEAACraaAA/"
"1190","20651323","XH808A416121601150","412.03","562.69","809.17","1103.97","61.03","92.93","14.72","43.31","2017/5/10 8:00:00","","","","12756.97","1","3024.62","1688.31","583.97","111.38","0","0","0","0","0","AAASkgAAEAACq9KAA3"
"1191","20655016","XH808A416121601150","417.97","723.07","701.4","1373.03","55.13","75.73","16","41.67","2017/5/10 9:00:00","","","","12711.67","1","3278.53","1728.6","516.27","80.27","0","0","0","0","0","AAASkgAAEAACq+LAAE"
"1192","20657792","XH808A416121601150","425.55","805.59","613.34","1513.72","63.55","92","16.34","40.79","2017/5/10 10:00:00","","","","12675.59","1","3474.66","1878.14","611.45","104.66","0","0","0","0","0","AAASkgAAEAACrBQAAd"
"1193","20660535","XH808A416121601150","424.41","789.52","719.55","1487.48","51.38","72.41","16.93","40.17","2017/5/10 11:00:00","","","","13040.17","1","2904.21","1551.86","489.83","79.07","0","0","0","0","0","AAASkgAAEAACq4NAAr"
"1194","20665592","XH808A416121601150","424.59","733.07","782.38","1464","42.48","61.76","18.28","35.41","2017/5/10 12:00:00","","","","13151.62","1","2369.45","1277.41","418.52","72.72","0","0","0","0","0","AAASkgAAEAACrdVAAc"
"1195","20668838","XH808A416121601150","411.69","747.59","742.48","1586.66","43.28","67","20.72","31.93","2017/5/10 13:00:00","","","","13447.79","1","2277.76","1322.52","496.07","94.21","0","0","0","0","0","AAASkgAAEAACrEUAAO"
"1196","20672967","XH808A416121601150","401.28","913.14","629.9","1943.28","29.9","43.21","22","30.59","2017/5/10 14:00:00","","","","13719.83","1","1697.79","896.17","291.48","48.66","0","0","0","0","0","AAASkgAAHAAHuiYAAg"
"1197","20677093","XH808A416121601150","404.9","1048.57","416.1","2116.07","30.43","42.43","21.3","30.43","2017/5/10 15:00:00","","","","13428.37","1","1817.33","948.43","298.97","48.33","0","0","0","0","0","AAASkgAAHAAHuubAAt"
"1198","20679777","XH808A416121601150","386.9","902.24","507.9","1860.66","19.31","29.62","20.9","26.45","2017/5/10 16:00:00","","","","13416.1","1","965.07","536.21","204.1","38.79","0","0","0","0","0","AAASkgAAHAAHvLtAAd"
"1199","20684462","XH808A416121601150","387.17","871.59","466.69","1822.97","19.48","28.62","20.34","27.76","2017/5/10 17:00:00","","","","13447.55","1","909.97","497.03","189.66","32.52","0","0","0","0","0","AAASkgAAHAAHvaaAAG"
"1200","20686296","XH808A416121601150","384.48","816.14","523.83","1751.66","17","24.66","20","29.9","2017/5/10 18:00:00","","","","13442.66","1","926.76","494.38","182.66","30.1","0","0","0","0","0","AAASkgAAHAAHvegAAP"
"1201","20691786","XH808A416121601150","389.3","815.03","491.27","1768.87","29.03","45.3","20","30.97","2017/5/10 19:00:00","","","","13322.03","1","1447.57","840.2","322.13","61.4","0","0","0","0","0","AAASkgAAHAAHvfdAAL"
"1202","20695449","XH808A416121601150","395.31","781.34","484.03","1693.83","26.69","41.07","19.86","33.69","2017/5/10 20:00:00","","","","12846.14","1","1417.52","780.55","283.28","52.93","0","0","0","0","0","AAASkgAAHAAHu57AAO"
"1203","20699503","XH808A416121601150","384.34","698.45","622.9","1491.9","20.93","33.59","18.38","34.55","2017/5/10 21:00:00","","","","12723","1","1056.1","582.76","224.66","46.76","0","0","0","0","0","AAASkgAAHAAHv/rAAT"
"1204","20703372","XH808A416121601150","386.97","669.55","552","1408.66","20.52","32.79","16.97","38.69","2017/5/10 22:00:00","","","","12704.17","1","1059.97","582.59","221.72","46.14","0","0","0","0","0","AAASkgAAHAAHudmAA8"
"1205","20706249","XH808A416121601150","391.72","744.52","495.86","1459.48","22.52","34.55","16.17","40.41","2017/5/10 23:00:00","","","","12682.38","1","1236","663.38","243.24","47.52","0","0","0","0","0","AAASkgAAHAAHvdlAAy"
"1206","20708563","XH808A416121601150","392.97","786.66","498.45","1522.93","17.14","26.28","16.79","40.28","2017/5/11","","","","12674.86","1","996.28","505.21","173.17","32.48","0","0","0","0","0","AAASkgAAHAAHuUoAAz"
"1207","20711224","XH808A416121601150","402.8","877.23","367.93","1624.3","17.53","25.5","15.8","42.87","2017/5/11 1:00:00","","","","12650.3","1","1060.9","522.23","165.37","29.93","0","0","0","0","0","AAASkgAAHAAHubqAAz"
"1208","20717053","XH808A416121601150","403.83","741","588.24","1378","15.14","21.21","15","46.34","2017/5/11 2:00:00","","","","12634.86","1","1051.93","508.24","155.72","27.79","0","0","0","0","0","AAASkgAAHAAHvJnAAu"
"1209","20719261","XH808A416121601150","389.66","759.48","572.41","1410.03","12.14","18.83","15","44.07","2017/5/11 3:00:00","","","","12603.07","1","807.97","391.21","133.45","28.45","0","0","0","0","0","AAASkgAAHAAHv5tAAV"
"1210","20724676","XH808A416121601150","389.96","751.21","601.57","1387.32","14.46","23.11","15","43.21","2017/5/11 4:00:00","","","","12579","1","759.21","376.46","132.93","27.43","0","0","0","0","0","AAASkgAAHAAHv4yAA1"
"1211","20725613","XH808A416121601150","391.97","741.83","551.14","1389.28","18.72","28.93","15","41.72","2017/5/11 5:00:00","","","","12559.41","1","1084.66","590.83","216.59","43.93","0","0","0","0","0","AAASkgAAHAAHvNoAAO"
"1212","20730057","XH808A416121601150","386.14","727.48","592.97","1373.59","18.38","28.9","15","38.66","2017/5/11 6:00:00","","","","12554.28","1","952.52","529.48","198.14","39.07","0","0","0","0","0","AAASkgAAHAAHuU5AAH"
"1213","20735049","XH808A416121601150","389.67","690.93","602.73","1307.07","15.77","24.1","14.53","40.83","2017/5/11 7:00:00","","","","12584.5","1","819.13","424","153.67","29.47","0","0","0","0","0","AAASkgAAHAAHupzAA3"
"1214","20736427","XH808A416121601150","396.1","756.9","607.45","1431.9","17.48","29.21","16.07","36","2017/5/11 8:00:00","","","","13240.21","1","903.93","490.14","183.45","38.14","0","0","0","0","0","AAASkgAAHAAHvUfAAK"
"1215","20740506","XH808A416121601150","382.69","796.45","581.34","1529.97","8.59","13.59","17.1","34.03","2017/5/11 9:00:00","","","","13666.79","1","537.9","267.76","106","25.14","0","0","0","0","0","AAASkgAAHAAHvFwAAY"
"1216","20744201","XH808A416121601150","388","801.37","555.3","1557.97","9.03","12.67","17.73","33.83","2017/5/11 10:00:00","","","","13503.2","1","601.83","290.97","96","17.17","0","0","0","0","0","AAASkgAAHAAHvEzAAv"
"1217","20747861","XH808A416121601150","386.07","812","555.14","1685.64","9.32","12.68","20.11","29.21","2017/5/11 11:00:00","","","","13424.79","1","595.14","284.43","89.93","13.96","0","0","0","0","0","AAASkgAAHAAHuk1AAo"
"1218","20753428","XH808A416121601150","381.62","831.72","569","1887.24","7.59","10.17","23.34","21.24","2017/5/11 12:00:00","","","","13265.14","1","517.31","239.62","76.31","12.03","0","0","0","0","0","AAASkgAAHAAHvVrAAH"
"1219","20754790","XH808A416121601150","376.97","829.14","586.28","2028.48","7.38","10.62","25.34","13.72","2017/5/11 13:00:00","","","","13216.21","1","475.48","234.34","83.9","14.97","0","0","0","0","0","AAASkgAAHAAHvn2AAy"
"1220","20761702","XH808A416121601150","377.07","827.52","568.55","2132.76","6.93","9.97","26.86","12.69","2017/5/11 14:00:00","","","","13209.83","1","474.07","229.24","78.48","13.21","0","0","0","0","0","AAASkgAAHAAHvYvAAT"
"1221","20764043","XH808A416121601150","371.57","844.23","528.83","2308.23","7.53","11.17","28.8","10.53","2017/5/11 15:00:00","","","","13236.23","1","447.73","214.33","68.5","12.03","0","0","0","0","0","AAASkgAAHAAHvjwAA8"
"1222","20767691","XH808A416121601150","365.73","864.2","513.77","2368.33","7.6","10.9","28.93","10.8","2017/5/11 16:00:00","","","","13271.87","1","489.6","237.67","78.07","13.17","0","0","0","0","0","AAASkgAAHAAHvo6ABB"
"1223","20771883","XH808A416121601150","364.03","872.86","450.62","2232.62","9.83","14.52","27.21","11.69","2017/5/11 17:00:00","","","","13291.79","1","597.59","303.38","103.24","17.14","0","0","0","0","0","AAASkgAAHAAHv6cAAs"
"1224","20776426","XH808A416121601150","363.77","847.73","501.27","2392.73","12.5","18.63","29.57","9.47","2017/5/11 18:00:00","","","","13296.77","1","680.53","349.93","122.7","20.2","0","0","0","0","0","AAASkgAAHAAHv9gAAY"
"1225","20779602","XH808A416121601150","364.63","836.03","471.53","2386.07","16","25.47","29.2","10.13","2017/5/11 19:00:00","","","","13262.3","1","751.8","403.43","144.47","27.33","0","0","0","0","0","AAASkgAAHAAHvXyAAR"
"1226","20782315","XH808A416121601150","376.21","869.03","315.48","2217.62","19.1","29.55","25.9","15.1","2017/5/11 20:00:00","","","","12951.14","1","964.21","503.59","170.9","31.72","0","0","0","0","0","AAASkgAAHAAHuX9AAO"
"1227","20786399","XH808A416121601150","368.72","712.48","588.48","1787.69","28.66","49.45","22.83","18.28","2017/5/11 21:00:00","","","","12748.21","1","1266.14","761.86","302.48","69.69","0","0","0","0","0","AAASkgAAHAAHuhvAAs"
"1228","20790293","XH808A416121601150","371.97","676.17","589.77","1616.77","22.97","37.13","20.43","21.37","2017/5/11 22:00:00","","","","12727.83","1","1127.7","650.83","258.63","53.1","0","0","0","0","0","AAASkgAAHAAHvc3AAw"
"1229","20793677","XH808A416121601150","376.79","726.21","471.66","1604.62","22.72","35.66","18.83","24.62","2017/5/11 23:00:00","","","","12698.28","1","1177.69","656.14","255.79","49.69","0","0","0","0","0","AAASkgAAHAAHva4AAg"
"1230","20797768","XH808A416121601150","390.57","702.39","481.61","1491.39","14.11","22.32","17.32","27.93","2017/5/12","","","","12683.64","1","1182.43","624.32","214.14","51.25","0","0","0","0","0","AAASkgAAHAAHvW8AAn"
"1231","20801403","XH808A416121601150","390","711.03","468.17","1427.47","34.9","55.33","16.17","30.9","2017/5/12 1:00:00","","","","12667.03","1","1875.87","1084.4","414.67","85.8","0","0","0","0","0","AAASkgAAHAAHv+1AAC"
"1232","20805036","XH808A416121601150","385.07","660.03","540.34","1315.48","33.9","56.21","15","31.93","2017/5/12 2:00:00","","","","12645.14","1","1614.69","944.93","372.52","80.1","0","0","0","0","0","AAASkgAAHAAHubBAAj"
"1233","20808216","XH808A416121601150","390.41","687.17","503.07","1324.97","30.41","47.83","14.83","33.34","2017/5/12 3:00:00","","","","12622.28","1","1536.86","869.34","324.59","66.97","0","0","0","0","0","AAASkgAAHAAHv84AAV"
"1234","20812298","XH808A416121601150","400.24","648.45","558.52","1247","40.86","61.24","14","37.48","2017/5/12 4:00:00","","","","12588.52","1","2114.69","1152.72","401.59","74.34","0","0","0","0","0","AAASkgAAHAAHvb/AAy"
"1235","20815930","XH808A416121601150","415","629.43","654.97","1178.23","41.1","58.27","13.23","39.3","2017/5/12 5:00:00","","","","12571.83","1","2298.1","1212.87","388.63","63.5","0","0","0","0","0","AAASkgAAHAAHvgCAA5"
"1236","20819562","XH808A416121601150","419.41","597.69","707.76","1110.79","35.1","45.52","12.55","42.93","2017/5/12 6:00:00","","","","12550.97","1","2293.45","1134.59","323.66","47.17","0","0","0","0","0","AAASkgAAHAAHuqfAAp"
"1237","20822747","XH808A416121601150","425.31","590.38","810.76","1083.17","46.14","62.07","12.72","40.31","2017/5/12 7:00:00","","","","12576.03","1","2765.69","1401.03","416.93","63.69","0","0","0","0","0","AAASkgAAHAAHu4uAAz"
"1238","20826836","XH808A416121601150","424.69","589.34","860.24","1114.34","33.17","41.72","14.31","37.03","2017/5/12 8:00:00","","","","13550","1","2236.14","1084.76","281.93","36.45","0","0","0","0","0","AAASkgAAHAAHudzAAh"
"1239","20830479","XH808A416121601150","407.48","632.76","790.83","1272.72","29.34","41.93","16.97","32.24","2017/5/12 9:00:00","","","","13746.41","1","1816.52","920.97","288.62","50.9","0","0","0","0","0","AAASkgAAHAAHvhPAAs"
"1240","20834117","XH808A416121601150","404.9","708.23","730.93","1505.83","20.8","28.03","19.93","27","2017/5/12 10:00:00","","","","13398.1","1","1435.2","703.6","197.23","29.33","0","0","0","0","0","AAASkgAAHAAHvxFAAo"
"1241","20837761","XH808A416121601150","392.66","781.45","669.45","1771.07","16.66","22.48","22.93","22.24","2017/5/12 11:00:00","","","","13306.72","1","1114.86","549.48","166.41","24.9","0","0","0","0","0","AAASkgAAHAAHuwiAAC"
"1242","20841416","XH808A416121601150","379.66","863.45","640.34","2119.59","7.41","10.69","26.55","14.55","2017/5/12 12:00:00","","","","13178.66","1","476.28","224.72","71.28","11.62","0","0","0","0","0","AAASkgAAHAAHvWGAAO"
"1243","20844606","XH808A416121601150","378.55","861.97","584.38","2302.9","6.38","9.28","28.55","12.1","2017/5/12 13:00:00","","","","13146.52","1","407.1","195.07","65.62","12.69","0","0","0","0","0","AAASkgAAHAAHvvzAAv"
"1244","20848701","XH808A416121601150","375.55","859.07","575.69","2490.62","6.48","9.79","30.62","10","2017/5/12 14:00:00","","","","13126.14","1","400.38","193.72","65.24","11.48","0","0","0","0","0","AAASkgAAHAAHvxaAAm"
"1245","20852358","XH808A416121601150","372.45","876.79","580.1","2682.55","5.24","7.14","32.21","9.21","2017/5/12 15:00:00","","","","13172.72","1","366.76","168.34","53.1","8.24","0","0","0","0","0","AAASkgAAHAAHvbJAAZ"
"1246","20856018","XH808A416121601150","371.87","896.93","540.57","2819.8","7.17","10.77","33.1","8.5","2017/5/12 16:00:00","","","","13231.97","1","439.4","209.63","69.5","11.57","0","0","0","0","0","AAASkgAAHAAHuS3AAo"
"1247","20859675","XH808A416121601150","370.23","919.23","496.53","2918.5","9.5","14.43","33.37","8.37","2017/5/12 17:00:00","","","","13210.6","1","579.97","293.4","98.87","16.9","0","0","0","0","0","AAASkgAAHAAHuUFAAw"
"1248","20863366","XH808A416121601150","376.03","898.72","509.34","3020.28","11.69","19","34.41","7.48","2017/5/12 18:00:00","","","","13186.62","1","674.14","345.48","117.76","21.76","0","0","0","0","0","AAASkgAAHAAHuTIABB"
"1249","20867064","XH808A416121601150","375.28","877.79","544.24","2962.79","18.55","29.07","34.07","8.07","2017/5/12 19:00:00","","","","13103.14","1","892.24","508.21","191.55","32.52","0","0","0","0","0","AAASkgAAHAAHvP9AAW"
"1250","20870722","XH808A416121601150","385.31","840.1","450.93","2487.41","27.38","45.31","28.76","11.62","2017/5/12 20:00:00","","","","12828.14","1","1271","727.76","269.69","56.14","0","0","0","0","0","AAASkgAAHAAHuZLAA1"
"1251","20874385","XH808A416121601150","379.1","754.07","576.72","2063.03","30.31","47.66","25.31","14.62","2017/5/12 21:00:00","","","","12758.41","1","1432.97","836.31","317.21","59.79","0","0","0","0","0","AAASkgAAHAAHvADAAX"
"1252","20878044","XH808A416121601150","381.5","682.13","575.23","1771.57","30.53","51.27","22.27","18.23","2017/5/12 22:00:00","","","","12725.43","1","1549.3","923.23","361.87","77.23","0","0","0","0","0","AAASkgAAHAAHvgMAAp"
"1253","20881703","XH808A416121601150","386.1","690.55","555.79","1651.38","35.31","58.79","20.45","20.28","2017/5/12 23:00:00","","","","12697.86","1","1701.69","1021.86","419.34","87.72","0","0","0","0","0","AAASkgAAHAAHvbVAAX"
